# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
2.0549999999999261e+02 +6.8708367403616482e+00 +0.0000000000000000e+00 +2.0548465940357806e+02 -2.1175728297606042e-02 +0.0000000000000000e+00 +9.9977576912578858e-01
2.0559999999999260e+02 +6.8687186507616156e+00 +0.0000000000000000e+00 +2.0558463696954342e+02 -2.1186063710488385e-02 +0.0000000000000000e+00 +9.9977555016336106e-01
2.0569999999999260e+02 +6.8665995276180638e+00 +0.0000000000000000e+00 +2.0568461451360716e+02 -2.1196399167988149e-02 +0.0000000000000000e+00 +9.9977533109309491e-01
2.0579999999999259e+02 +6.8644793709265306e+00 +0.0000000000000000e+00 +2.0578459203575846e+02 -2.1206734670122362e-02 +0.0000000000000000e+00 +9.9977511191498825e-01
2.0589999999999259e+02 +6.8623581806825511e+00 +0.0000000000000000e+00 +2.0588456953598657e+02 -2.1217070216908048e-02 +0.0000000000000000e+00 +9.9977489262903929e-01
2.0599999999999258e+02 +6.8602359568816595e+00 +0.0000000000000000e+00 +2.0598454701428068e+02 -2.1227405808362233e-02 +0.0000000000000000e+00 +9.9977467323524627e-01
2.0609999999999258e+02 +6.8581126995194106e+00 +0.0000000000000000e+00 +2.0608452447063002e+02 -2.1237741443799474e-02 +0.0000000000000000e+00 +9.9977445373362217e-01
2.0619999999999257e+02 +6.8559884085914726e+00 +0.0000000000000000e+00 +2.0618450190502381e+02 -2.1248077122102103e-02 +0.0000000000000000e+00 +9.9977423412418942e-01
2.0629999999999256e+02 +6.8538630840935619e+00 +0.0000000000000000e+00 +2.0628447931745126e+02 -2.1258412843249419e-02 +0.0000000000000000e+00 +9.9977401440694702e-01
2.0639999999999256e+02 +6.8517367260213931e+00 +0.0000000000000000e+00 +2.0638445670790159e+02 -2.1268748607269572e-02 +0.0000000000000000e+00 +9.9977379458189297e-01
2.0649999999999255e+02 +6.8496093343706779e+00 +0.0000000000000000e+00 +2.0648443407636404e+02 -2.1279084414190724e-02 +0.0000000000000000e+00 +9.9977357464902528e-01
2.0659999999999255e+02 +6.8474809091371238e+00 +0.0000000000000000e+00 +2.0658441142282780e+02 -2.1289420264041032e-02 +0.0000000000000000e+00 +9.9977335460834194e-01
2.0669999999999254e+02 +6.8453514503164374e+00 +0.0000000000000000e+00 +2.0668438874728210e+02 -2.1299756156848666e-02 +0.0000000000000000e+00 +9.9977313445984095e-01
2.0679999999999254e+02 +6.8432209579043208e+00 +0.0000000000000000e+00 +2.0678436604971617e+02 -2.1310092092641796e-02 +0.0000000000000000e+00 +9.9977291420352032e-01
2.0689999999999253e+02 +6.8410894318964752e+00 +0.0000000000000000e+00 +2.0688434333011921e+02 -2.1320428071448599e-02 +0.0000000000000000e+00 +9.9977269383937806e-01
2.0699999999999253e+02 +6.8389568722885965e+00 +0.0000000000000000e+00 +2.0698432058848044e+02 -2.1330764093297261e-02 +0.0000000000000000e+00 +9.9977247336741204e-01
2.0709999999999252e+02 +6.8368232790763619e+00 +0.0000000000000000e+00 +2.0708429782478910e+02 -2.1341100158805210e-02 +0.0000000000000000e+00 +9.9977225278760784e-01
2.0719999999999251e+02 +6.8346886522553465e+00 +0.0000000000000000e+00 +2.0718427503903439e+02 -2.1351436268960470e-02 +0.0000000000000000e+00 +9.9977203209994281e-01
2.0729999999999251e+02 +6.8325529918210801e+00 +0.0000000000000000e+00 +2.0728425223120550e+02 -2.1361772423824872e-02 +0.0000000000000000e+00 +9.9977181130441428e-01
2.0739999999999250e+02 +6.8304162977690908e+00 +0.0000000000000000e+00 +2.0738422940129166e+02 -2.1372108623418477e-02 +0.0000000000000000e+00 +9.9977159040102026e-01
2.0749999999999250e+02 +6.8282785700949047e+00 +0.0000000000000000e+00 +2.0748420654928211e+02 -2.1382444867761342e-02 +0.0000000000000000e+00 +9.9977136938975897e-01
2.0759999999999249e+02 +6.8261398087940464e+00 +0.0000000000000000e+00 +2.0758418367516603e+02 -2.1392781156873521e-02 +0.0000000000000000e+00 +9.9977114827062841e-01
2.0769999999999249e+02 +6.8240000138620376e+00 +0.0000000000000000e+00 +2.0768416077893264e+02 -2.1403117490775069e-02 +0.0000000000000000e+00 +9.9977092704362669e-01
2.0779999999999248e+02 +6.8218591852943984e+00 +0.0000000000000000e+00 +2.0778413786057115e+02 -2.1413453869486038e-02 +0.0000000000000000e+00 +9.9977070570875204e-01
2.0789999999999247e+02 +6.8197173230866461e+00 +0.0000000000000000e+00 +2.0788411492007080e+02 -2.1423790293026480e-02 +0.0000000000000000e+00 +9.9977048426600246e-01
2.0799999999999247e+02 +6.8175744272342982e+00 +0.0000000000000000e+00 +2.0798409195742076e+02 -2.1434126761416449e-02 +0.0000000000000000e+00 +9.9977026271537617e-01
2.0809999999999246e+02 +6.8154304977328710e+00 +0.0000000000000000e+00 +2.0808406897261028e+02 -2.1444463274553800e-02 +0.0000000000000000e+00 +9.9977004105687373e-01
2.0819999999999246e+02 +6.8132855345779015e+00 +0.0000000000000000e+00 +2.0818404596562854e+02 -2.1454799832260590e-02 +0.0000000000000000e+00 +9.9976981929049769e-01
2.0829999999999245e+02 +6.8111395377649329e+00 +0.0000000000000000e+00 +2.0828402293646477e+02 -2.1465136434554128e-02 +0.0000000000000000e+00 +9.9976959741624605e-01
2.0839999999999245e+02 +6.8089925072895037e+00 +0.0000000000000000e+00 +2.0838399988510818e+02 -2.1475473081460594e-02 +0.0000000000000000e+00 +9.9976937543411692e-01
2.0849999999999244e+02 +6.8068444431471526e+00 +0.0000000000000000e+00 +2.0848397681154799e+02 -2.1485809773006171e-02 +0.0000000000000000e+00 +9.9976915334410821e-01
2.0859999999999243e+02 +6.8046953453334140e+00 +0.0000000000000000e+00 +2.0858395371577342e+02 -2.1496146509217055e-02 +0.0000000000000000e+00 +9.9976893114621790e-01
2.0869999999999243e+02 +6.8025452138438194e+00 +0.0000000000000000e+00 +2.0868393059777364e+02 -2.1506483290119435e-02 +0.0000000000000000e+00 +9.9976870884044400e-01
2.0879999999999242e+02 +6.8003940486738994e+00 +0.0000000000000000e+00 +2.0878390745753791e+02 -2.1516820115739511e-02 +0.0000000000000000e+00 +9.9976848642678451e-01
2.0889999999999242e+02 +6.7982418498191803e+00 +0.0000000000000000e+00 +2.0888388429505540e+02 -2.1527156986103482e-02 +0.0000000000000000e+00 +9.9976826390523732e-01
2.0899999999999241e+02 +6.7960886172751866e+00 +0.0000000000000000e+00 +2.0898386111031536e+02 -2.1537493901237551e-02 +0.0000000000000000e+00 +9.9976804127580055e-01
2.0909999999999241e+02 +6.7939343510374375e+00 +0.0000000000000000e+00 +2.0908383790330697e+02 -2.1547830861241322e-02 +0.0000000000000000e+00 +9.9976781853847041e-01
2.0919999999999240e+02 +6.7917790511014378e+00 +0.0000000000000000e+00 +2.0918381467401946e+02 -2.1558167866256746e-02 +0.0000000000000000e+00 +9.9976759569324258e-01
2.0929999999999239e+02 +6.7896227174626853e+00 +0.0000000000000000e+00 +2.0928379142244202e+02 -2.1568504916304760e-02 +0.0000000000000000e+00 +9.9976737274011496e-01
2.0939999999999239e+02 +6.7874653501166753e+00 +0.0000000000000000e+00 +2.0938376814856389e+02 -2.1578842011400787e-02 +0.0000000000000000e+00 +9.9976714967908586e-01
2.0949999999999238e+02 +6.7853069490589029e+00 +0.0000000000000000e+00 +2.0948374485237426e+02 -2.1589179151560254e-02 +0.0000000000000000e+00 +9.9976692651015342e-01
2.0959999999999238e+02 +6.7831475142848605e+00 +0.0000000000000000e+00 +2.0958372153386233e+02 -2.1599516336798574e-02 +0.0000000000000000e+00 +9.9976670323331585e-01
2.0969999999999237e+02 +6.7809870457900399e+00 +0.0000000000000000e+00 +2.0968369819301734e+02 -2.1609853567131163e-02 +0.0000000000000000e+00 +9.9976647984857137e-01
2.0979999999999237e+02 +6.7788255435699307e+00 +0.0000000000000000e+00 +2.0978367482982847e+02 -2.1620190842573432e-02 +0.0000000000000000e+00 +9.9976625635591809e-01
2.0989999999999236e+02 +6.7766630076200212e+00 +0.0000000000000000e+00 +2.0988365144428494e+02 -2.1630528163140785e-02 +0.0000000000000000e+00 +9.9976603275535436e-01
2.0999999999999235e+02 +6.7744994379357983e+00 +0.0000000000000000e+00 +2.0998362803637596e+02 -2.1640865528848623e-02 +0.0000000000000000e+00 +9.9976580904687828e-01
2.1009999999999235e+02 +6.7723348345127352e+00 +0.0000000000000000e+00 +2.1008360460609072e+02 -2.1651202940095815e-02 +0.0000000000000000e+00 +9.9976558523047976e-01
2.1019999999999234e+02 +6.7701691973462381e+00 +0.0000000000000000e+00 +2.1018358115341846e+02 -2.1661540397545434e-02 +0.0000000000000000e+00 +9.9976536130614291e-01
2.1029999999999234e+02 +6.7680025264316841e+00 +0.0000000000000000e+00 +2.1028355767834836e+02 -2.1671877901250341e-02 +0.0000000000000000e+00 +9.9976513727386507e-01
2.1039999999999233e+02 +6.7658348217644457e+00 +0.0000000000000000e+00 +2.1038353418086965e+02 -2.1682215451234697e-02 +0.0000000000000000e+00 +9.9976491313364424e-01
2.1049999999999233e+02 +6.7636660833398938e+00 +0.0000000000000000e+00 +2.1048351066097149e+02 -2.1692553047522663e-02 +0.0000000000000000e+00 +9.9976468888547843e-01
2.1059999999999232e+02 +6.7614963111533966e+00 +0.0000000000000000e+00 +2.1058348711864312e+02 -2.1702890690138400e-02 +0.0000000000000000e+00 +9.9976446452936552e-01
2.1069999999999231e+02 +6.7593255052003203e+00 +0.0000000000000000e+00 +2.1068346355387376e+02 -2.1713228379106074e-02 +0.0000000000000000e+00 +9.9976424006530351e-01
2.1079999999999231e+02 +6.7571536654760287e+00 +0.0000000000000000e+00 +2.1078343996665259e+02 -2.1723566114449849e-02 +0.0000000000000000e+00 +9.9976401549329041e-01
2.1089999999999230e+02 +6.7549807919758829e+00 +0.0000000000000000e+00 +2.1088341635696884e+02 -2.1733903896193896e-02 +0.0000000000000000e+00 +9.9976379081332412e-01
2.1099999999999230e+02 +6.7528068846952420e+00 +0.0000000000000000e+00 +2.1098339272481167e+02 -2.1744241724362380e-02 +0.0000000000000000e+00 +9.9976356602540262e-01
2.1109999999999229e+02 +6.7506319436294877e+00 +0.0000000000000000e+00 +2.1108336907017031e+02 -2.1754579598150321e-02 +0.0000000000000000e+00 +9.9976334112954190e-01
2.1119999999999229e+02 +6.7484559687741390e+00 +0.0000000000000000e+00 +2.1118334539303396e+02 -2.1764917516183448e-02 +0.0000000000000000e+00 +9.9976311612577040e-01
2.1129999999999228e+02 +6.7462789601247772e+00 +0.0000000000000000e+00 +2.1128332169339185e+02 -2.1775255478426049e-02 +0.0000000000000000e+00 +9.9976289101408755e-01
2.1139999999999227e+02 +6.7441009176769793e+00 +0.0000000000000000e+00 +2.1138329797123319e+02 -2.1785593484905934e-02 +0.0000000000000000e+00 +9.9976266579449113e-01
2.1149999999999227e+02 +6.7419218414263202e+00 +0.0000000000000000e+00 +2.1148327422654717e+02 -2.1795931535650917e-02 +0.0000000000000000e+00 +9.9976244046697926e-01
2.1159999999999226e+02 +6.7397417313683725e+00 +0.0000000000000000e+00 +2.1158325045932298e+02 -2.1806269630688817e-02 +0.0000000000000000e+00 +9.9976221503154972e-01
2.1169999999999226e+02 +6.7375605874987050e+00 +0.0000000000000000e+00 +2.1168322666954987e+02 -2.1816607770047458e-02 +0.0000000000000000e+00 +9.9976198948820061e-01
2.1179999999999225e+02 +6.7353784098128848e+00 +0.0000000000000000e+00 +2.1178320285721702e+02 -2.1826945953754669e-02 +0.0000000000000000e+00 +9.9976176383692972e-01
2.1189999999999225e+02 +6.7331951983064755e+00 +0.0000000000000000e+00 +2.1188317902231364e+02 -2.1837284181838282e-02 +0.0000000000000000e+00 +9.9976153807773516e-01
2.1199999999999224e+02 +6.7310109529750370e+00 +0.0000000000000000e+00 +2.1198315516482896e+02 -2.1847622454326136e-02 +0.0000000000000000e+00 +9.9976131221061471e-01
2.1209999999999224e+02 +6.7288256738141152e+00 +0.0000000000000000e+00 +2.1208313128475217e+02 -2.1857960771676333e-02 +0.0000000000000000e+00 +9.9976108623555704e-01
2.1219999999999223e+02 +6.7266393608191795e+00 +0.0000000000000000e+00 +2.1218310738207248e+02 -2.1868299134642753e-02 +0.0000000000000000e+00 +9.9976086015254406e-01
2.1229999999999222e+02 +6.7244520139856645e+00 +0.0000000000000000e+00 +2.1228308345677908e+02 -2.1878637543275497e-02 +0.0000000000000000e+00 +9.9976063396157333e-01
2.1239999999999222e+02 +6.7222636333090016e+00 +0.0000000000000000e+00 +2.1238305950886118e+02 -2.1888975997590956e-02 +0.0000000000000000e+00 +9.9976040766264285e-01
2.1249999999999221e+02 +6.7200742187846227e+00 +0.0000000000000000e+00 +2.1248303553830800e+02 -2.1899314497605512e-02 +0.0000000000000000e+00 +9.9976018125575095e-01
2.1259999999999221e+02 +6.7178837704079566e+00 +0.0000000000000000e+00 +2.1258301154510875e+02 -2.1909653043335548e-02 +0.0000000000000000e+00 +9.9975995474089563e-01
2.1269999999999220e+02 +6.7156922881744308e+00 +0.0000000000000000e+00 +2.1268298752925259e+02 -2.1919991634797440e-02 +0.0000000000000000e+00 +9.9975972811807512e-01
2.1279999999999220e+02 +6.7134997720794720e+00 +0.0000000000000000e+00 +2.1278296349072875e+02 -2.1930330272007560e-02 +0.0000000000000000e+00 +9.9975950138728753e-01
2.1289999999999219e+02 +6.7113062221185036e+00 +0.0000000000000000e+00 +2.1288293942952643e+02 -2.1940668954982281e-02 +0.0000000000000000e+00 +9.9975927454853097e-01
2.1299999999999218e+02 +6.7091116382869496e+00 +0.0000000000000000e+00 +2.1298291534563484e+02 -2.1951007683737971e-02 +0.0000000000000000e+00 +9.9975904760180367e-01
2.1309999999999218e+02 +6.7069160205802349e+00 +0.0000000000000000e+00 +2.1308289123904319e+02 -2.1961346458119438e-02 +0.0000000000000000e+00 +9.9975882054710752e-01
2.1319999999999217e+02 +6.7047193689938140e+00 +0.0000000000000000e+00 +2.1318286710974067e+02 -2.1971685277853665e-02 +0.0000000000000000e+00 +9.9975859338444695e-01
2.1329999999999217e+02 +6.7025216835231518e+00 +0.0000000000000000e+00 +2.1328284295771650e+02 -2.1982024142952146e-02 +0.0000000000000000e+00 +9.9975836611382030e-01
2.1339999999999216e+02 +6.7003229641637105e+00 +0.0000000000000000e+00 +2.1338281878295984e+02 -2.1992363053440139e-02 +0.0000000000000000e+00 +9.9975813873522557e-01
2.1349999999999216e+02 +6.6981232109109499e+00 +0.0000000000000000e+00 +2.1348279458545994e+02 -2.2002702009342900e-02 +0.0000000000000000e+00 +9.9975791124866065e-01
2.1359999999999215e+02 +6.6959224237603276e+00 +0.0000000000000000e+00 +2.1358277036520599e+02 -2.2013041010685689e-02 +0.0000000000000000e+00 +9.9975768365412354e-01
2.1369999999999214e+02 +6.6937206027072973e+00 +0.0000000000000000e+00 +2.1368274612218718e+02 -2.2023380057493769e-02 +0.0000000000000000e+00 +9.9975745595161225e-01
2.1379999999999214e+02 +6.6915177477473122e+00 +0.0000000000000000e+00 +2.1378272185639273e+02 -2.2033719149792401e-02 +0.0000000000000000e+00 +9.9975722814112467e-01
2.1389999999999213e+02 +6.6893138588758214e+00 +0.0000000000000000e+00 +2.1388269756781182e+02 -2.2044058287606857e-02 +0.0000000000000000e+00 +9.9975700022265879e-01
2.1399999999999213e+02 +6.6871089360882729e+00 +0.0000000000000000e+00 +2.1398267325643366e+02 -2.2054397470962404e-02 +0.0000000000000000e+00 +9.9975677219621251e-01
2.1409999999999212e+02 +6.6849029793800980e+00 +0.0000000000000000e+00 +2.1408264892224744e+02 -2.2064736700284571e-02 +0.0000000000000000e+00 +9.9975654406177505e-01
2.1419999999999212e+02 +6.6826959887466586e+00 +0.0000000000000000e+00 +2.1418262456524241e+02 -2.2075075976284258e-02 +0.0000000000000000e+00 +9.9975631581932911e-01
2.1429999999999211e+02 +6.6804879641832837e+00 +0.0000000000000000e+00 +2.1428260018540772e+02 -2.2085415299006761e-02 +0.0000000000000000e+00 +9.9975608746887223e-01
2.1439999999999210e+02 +6.6782789056852998e+00 +0.0000000000000000e+00 +2.1438257578273257e+02 -2.2095754668464734e-02 +0.0000000000000000e+00 +9.9975585901040254e-01
2.1449999999999210e+02 +6.6760688132480324e+00 +0.0000000000000000e+00 +2.1448255135720618e+02 -2.2106094084670826e-02 +0.0000000000000000e+00 +9.9975563044391835e-01
2.1459999999999209e+02 +6.6738576868668069e+00 +0.0000000000000000e+00 +2.1458252690881775e+02 -2.2116433547637676e-02 +0.0000000000000000e+00 +9.9975540176941780e-01
2.1469999999999209e+02 +6.6716455265369463e+00 +0.0000000000000000e+00 +2.1468250243755648e+02 -2.2126773057377917e-02 +0.0000000000000000e+00 +9.9975517298689898e-01
2.1479999999999208e+02 +6.6694323322537725e+00 +0.0000000000000000e+00 +2.1478247794341155e+02 -2.2137112613904181e-02 +0.0000000000000000e+00 +9.9975494409636023e-01
2.1489999999999208e+02 +6.6672181040126057e+00 +0.0000000000000000e+00 +2.1488245342637217e+02 -2.2147452217229087e-02 +0.0000000000000000e+00 +9.9975471509779967e-01
2.1499999999999207e+02 +6.6650028418087661e+00 +0.0000000000000000e+00 +2.1498242888642753e+02 -2.2157791867365252e-02 +0.0000000000000000e+00 +9.9975448599121552e-01
2.1509999999999206e+02 +6.6627865456375828e+00 +0.0000000000000000e+00 +2.1508240432356681e+02 -2.2168131563964640e-02 +0.0000000000000000e+00 +9.9975425677661400e-01
2.1519999999999206e+02 +6.6605692154944451e+00 +0.0000000000000000e+00 +2.1518237973777923e+02 -2.2178471306419690e-02 +0.0000000000000000e+00 +9.9975402745400699e-01
2.1529999999999205e+02 +6.6583508513747702e+00 +0.0000000000000000e+00 +2.1528235512905400e+02 -2.2188811094729324e-02 +0.0000000000000000e+00 +9.9975379802339304e-01
2.1539999999999205e+02 +6.6561314532739697e+00 +0.0000000000000000e+00 +2.1538233049738031e+02 -2.2199150928922523e-02 +0.0000000000000000e+00 +9.9975356848477004e-01
2.1549999999999204e+02 +6.6539110211874553e+00 +0.0000000000000000e+00 +2.1548230584274737e+02 -2.2209490809028270e-02 +0.0000000000000000e+00 +9.9975333883813589e-01
2.1559999999999204e+02 +6.6516895551106332e+00 +0.0000000000000000e+00 +2.1558228116514434e+02 -2.2219830735075548e-02 +0.0000000000000000e+00 +9.9975310908348836e-01
2.1569999999999203e+02 +6.6494670550389081e+00 +0.0000000000000000e+00 +2.1568225646456045e+02 -2.2230170707093353e-02 +0.0000000000000000e+00 +9.9975287922082534e-01
2.1579999999999202e+02 +6.6472435209676810e+00 +0.0000000000000000e+00 +2.1578223174098491e+02 -2.2240510725110681e-02 +0.0000000000000000e+00 +9.9975264925014473e-01
2.1589999999999202e+02 +6.6450189528923511e+00 +0.0000000000000000e+00 +2.1588220699440689e+02 -2.2250850789156538e-02 +0.0000000000000000e+00 +9.9975241917144431e-01
2.1599999999999201e+02 +6.6427933508083141e+00 +0.0000000000000000e+00 +2.1598218222481560e+02 -2.2261190899259931e-02 +0.0000000000000000e+00 +9.9975218898472196e-01
2.1609999999999201e+02 +6.6405667147109630e+00 +0.0000000000000000e+00 +2.1608215743220023e+02 -2.2271531055442547e-02 +0.0000000000000000e+00 +9.9975195868997579e-01
2.1619999999999200e+02 +6.6383390445956891e+00 +0.0000000000000000e+00 +2.1618213261655001e+02 -2.2281871257714417e-02 +0.0000000000000000e+00 +9.9975172828720393e-01
2.1629999999999200e+02 +6.6361103404578827e+00 +0.0000000000000000e+00 +2.1628210777785409e+02 -2.2292211506093444e-02 +0.0000000000000000e+00 +9.9975149777640449e-01
2.1639999999999199e+02 +6.6338806022929324e+00 +0.0000000000000000e+00 +2.1638208291610169e+02 -2.2302551800598036e-02 +0.0000000000000000e+00 +9.9975126715757567e-01
2.1649999999999199e+02 +6.6316498300962250e+00 +0.0000000000000000e+00 +2.1648205803128201e+02 -2.2312892141246602e-02 +0.0000000000000000e+00 +9.9975103643071539e-01
2.1659999999999198e+02 +6.6294180238631446e+00 +0.0000000000000000e+00 +2.1658203312338424e+02 -2.2323232528057544e-02 +0.0000000000000000e+00 +9.9975080559582186e-01
2.1669999999999197e+02 +6.6271851835890745e+00 +0.0000000000000000e+00 +2.1668200819239757e+02 -2.2333572961049264e-02 +0.0000000000000000e+00 +9.9975057465289308e-01
2.1679999999999197e+02 +6.6249513092693952e+00 +0.0000000000000000e+00 +2.1678198323831123e+02 -2.2343913440240164e-02 +0.0000000000000000e+00 +9.9975034360192716e-01
2.1689999999999196e+02 +6.6227164008994857e+00 +0.0000000000000000e+00 +2.1688195826111436e+02 -2.2354253965648642e-02 +0.0000000000000000e+00 +9.9975011244292222e-01
